id,conversation_id,sendable_id,sendable_type,reply_id,body,type,kept_at,deleted_at,created_at,updated_at
10599,1844,675488,App\Models\Customer,,Que tal tienen una tienda fisica en paraguay y tendrian una maquina para fabricasion de empanadas de este modelo?,text,,,2026-01-20 12:35:21,2026-01-20 12:35:21
10600,1844,675488,App\Models\Customer,,,attachment,,,2026-01-20 12:35:28,2026-01-20 12:35:28
10601,1844,675488,App\Models\Customer,,,attachment,,,2026-01-20 12:35:30,2026-01-20 12:35:30
10603,1844,675488,App\Models\Customer,,,attachment,,,2026-01-20 12:35:33,2026-01-20 12:35:33
10604,1845,675489,App\Models\Customer,,Hola buenas tardes,text,,,2026-01-20 12:59:59,2026-01-20 12:59:59
10605,1845,675489,App\Models\Customer,,Me podrían dar información sobre esta máquina,text,,,2026-01-20 13:00:07,2026-01-20 13:00:07
10606,1845,675489,App\Models\Customer,,https://www.instagram.com/reel/DSvNUXijG-7/?igsh=MW5xcHUxdjdpMjVrOA==,text,,,2026-01-20 13:00:11,2026-01-20 13:00:11
10607,1845,675489,App\Models\Customer,,Es para hacer arepas rellenas,text,,,2026-01-20 13:00:18,2026-01-20 13:00:18
10608,1845,675489,App\Models\Customer,,300 diarias,text,,,2026-01-20 13:02:45,2026-01-20 13:02:45
10609,1845,675489,App\Models\Customer,,Masa de maíz,text,,,2026-01-20 13:04:43,2026-01-20 13:04:43
10610,1845,675489,App\Models\Customer,,Arepas rellenas,text,,,2026-01-20 13:05:26,2026-01-20 13:05:26
10611,1845,675489,App\Models\Customer,,Miami,text,,,2026-01-20 13:06:14,2026-01-20 13:06:14
10612,1845,675489,App\Models\Customer,,Si,text,,,2026-01-20 13:06:58,2026-01-20 13:06:58
10613,1845,675489,App\Models\Customer,,Ficha técnica,text,,,2026-01-20 13:07:04,2026-01-20 13:07:04
10614,1846,675490,App\Models\Customer,,tour2025,text,,,2026-01-20 13:21:33,2026-01-20 13:21:33
10615,1846,675490,App\Models\Customer,,Si.,text,,,2026-01-20 13:22:37,2026-01-20 13:22:37
10616,1847,675491,App\Models\Customer,,Hola tienes máquinas para hacer pastelitos de harina de trigo ?,text,,,2026-01-20 13:23:58,2026-01-20 13:23:58
10617,1847,675491,App\Models\Customer,,Me interesa hacer pastelitos redondos de harina de trigo,text,,,2026-01-20 13:26:10,2026-01-20 13:26:10
10618,1847,675491,App\Models\Customer,,"No tengo negocio, quisiera emprender con algo mínimo para poder empezarv",text,,,2026-01-20 13:27:35,2026-01-20 13:27:35
10619,1846,675490,App\Models\Customer,,"Te explico, es proyecto de investigación para montar un negocio en Maracaibo, el cual manejará a futuro mi familia, es por ello que no puedo hacer estimación de producción, quiero que mi gente comience ir evaluando el crecimiento del negocio.",text,,,2026-01-20 13:28:48,2026-01-20 13:28:48
10620,1847,675491,App\Models\Customer,,"Entre 500 y 700 diarios,",text,,,2026-01-20 13:28:50,2026-01-20 13:28:50
10621,1847,675491,App\Models\Customer,,Si porfavor,text,,,2026-01-20 13:29:56,2026-01-20 13:29:56
10622,1847,675491,App\Models\Customer,,Y cuáles son los productos que puedo obtener con esa máquina,text,,,2026-01-20 13:30:10,2026-01-20 13:30:10
10623,1848,675492,App\Models\Customer,,Buenas tardes,text,,,2026-01-20 13:30:13,2026-01-20 13:30:13
10624,1847,675491,App\Models\Customer,,Aparte de pastelitos redondos,text,,,2026-01-20 13:30:18,2026-01-20 13:30:18
10625,1848,675492,App\Models\Customer,,Nesesito un molino para desmechar carne,text,,,2026-01-20 13:30:36,2026-01-20 13:30:36
10626,1848,675492,App\Models\Customer,,Para arepas rellenas,text,,,2026-01-20 13:30:49,2026-01-20 13:30:49
10627,1847,675491,App\Models\Customer,,Si,text,,,2026-01-20 13:31:11,2026-01-20 13:31:11
10628,1848,675492,App\Models\Customer,,Si,text,,,2026-01-20 13:32:57,2026-01-20 13:32:57
10629,1847,675491,App\Models\Customer,,Venezuela,text,,,2026-01-20 13:33:35,2026-01-20 13:33:35
10630,1847,675491,App\Models\Customer,,Precio en dólares americanos porfavor,text,,,2026-01-20 13:33:51,2026-01-20 13:33:51
10631,1847,675491,App\Models\Customer,,Puesta en Venezuela,text,,,2026-01-20 13:34:06,2026-01-20 13:34:06
10632,1847,675491,App\Models\Customer,,En qué parte de Colombia están?,text,,,2026-01-20 13:35:26,2026-01-20 13:35:26
10633,1847,675491,App\Models\Customer,,No,text,,,2026-01-20 13:36:14,2026-01-20 13:36:14
10634,1847,675491,App\Models\Customer,,Está bien con la información gracias cualquier cosa le informo,text,,,2026-01-20 13:36:41,2026-01-20 13:36:41
10635,1847,675491,App\Models\Customer,,Amasadoras y laminadoras tienen ustedes ?,text,,,2026-01-20 13:37:29,2026-01-20 13:37:29
10636,1846,675490,App\Models\Customer,,Para comenzar será masa de Maíz y a futuro con trigo.,text,,,2026-01-20 13:38:23,2026-01-20 13:38:23
10637,1846,675490,App\Models\Customer,,"Empanadas de Maíz, de trigo a futuro y pasteles.",text,,,2026-01-20 13:40:36,2026-01-20 13:40:36
10638,1846,675490,App\Models\Customer,,"Yo, estoy en Estados Unidos, pero el negocio va funcionar en Venezuela, Maracaibo.",text,,,2026-01-20 13:44:04,2026-01-20 13:44:04
10639,1846,675490,App\Models\Customer,,Mi familia manejará el negocio.,text,,,2026-01-20 13:44:56,2026-01-20 13:44:56
10640,1846,675490,App\Models\Customer,,Explícame por aquí.,text,,,2026-01-20 13:45:31,2026-01-20 13:45:31
10641,1846,675490,App\Models\Customer,,"Si, envíame la ficha técnica y un video de la máquina funcionando, por favor.",text,,,2026-01-20 13:47:40,2026-01-20 13:47:40
10642,1846,675490,App\Models\Customer,,Gracias.,text,,,2026-01-20 13:48:23,2026-01-20 13:48:23
10643,1847,675491,App\Models\Customer,,Masa para los pastelitos,text,,,2026-01-20 13:48:56,2026-01-20 13:48:56
10644,1846,675490,App\Models\Customer,,"En el futuro, yo les visto.",text,,,2026-01-20 13:49:15,2026-01-20 13:49:15
10645,1846,675490,App\Models\Customer,,Ustedes están en Manizales,text,,,2026-01-20 13:49:38,2026-01-20 13:49:38
10646,1847,675491,App\Models\Customer,,Si,text,,,2026-01-20 13:49:50,2026-01-20 13:49:50
10647,1847,675491,App\Models\Customer,,Venezuela,text,,,2026-01-20 13:51:58,2026-01-20 13:51:58
10648,1846,675490,App\Models\Customer,,"Por último que espacio se necesita para la máquina y cuanto sería el personal para poder operar la máquina, seguro, te estaré escribiendo, gracias.",text,,,2026-01-20 13:52:36,2026-01-20 13:52:36
10649,1846,675490,App\Models\Customer,,,attachment,,,2026-01-20 13:53:25,2026-01-20 13:53:25
10650,1848,675492,App\Models\Customer,,Entre semana 70,text,,,2026-01-20 14:01:59,2026-01-20 14:01:59
10651,1848,675492,App\Models\Customer,,Fines de semana 130,text,,,2026-01-20 14:02:08,2026-01-20 14:02:08
10652,1849,675494,App\Models\Customer,,Buenos,text,,,2026-01-20 14:12:20,2026-01-20 14:12:20
10653,1849,675494,App\Models\Customer,,Tardes catálogo de las makinaria k vende gracias,text,,,2026-01-20 14:12:56,2026-01-20 14:12:56
10654,1849,675494,App\Models\Customer,,Me puede regalar los precios de cada máquina gracias,text,,,2026-01-20 14:16:36,2026-01-20 14:16:36
10655,1849,675494,App\Models\Customer,,Solo nesecito el precio de cada máquina gracias,text,,,2026-01-20 14:17:41,2026-01-20 14:17:41
10656,1849,675494,App\Models\Customer,,Colombia,text,,,2026-01-20 14:18:27,2026-01-20 14:18:27
10657,1849,675494,App\Models\Customer,,Si me gustaría la ficha técnica gracias,text,,,2026-01-20 14:19:50,2026-01-20 14:19:50
10658,1849,675494,App\Models\Customer,,Por el momento kiero ver las todas para saber cuál de ellas se adapta a lo k kiero,text,,,2026-01-20 14:21:08,2026-01-20 14:21:08
10659,1849,675494,App\Models\Customer,,Gracias por el momento no,text,,,2026-01-20 14:22:56,2026-01-20 14:22:56
10660,1846,675490,App\Models\Customer,,"Disculpa, por ahora ninguna, gracias.",text,,,2026-01-20 15:38:43,2026-01-20 15:38:43
10661,1850,675496,App\Models\Customer,,"Gracias por comunicarte con MG Ventas.CL Por favor, haznos saber cómo podemos ayudarte.",text,,,2026-01-20 17:23:43,2026-01-20 17:23:43
10662,1851,668564,App\Models\Customer,,Buena tardes,text,,,2026-01-20 17:59:36,2026-01-20 17:59:36
10663,1851,668564,App\Models\Customer,,Información de la máquina de empanadas,text,,,2026-01-20 17:59:47,2026-01-20 17:59:47
10664,1851,668564,App\Models\Customer,,De 300 @ 500,text,,,2026-01-20 18:00:53,2026-01-20 18:00:53
10665,1849,675494,App\Models\Customer,,Por el momento no nesecito más gracias alguna cosa yo me estaré comunicando con ustedes,text,,,2026-01-20 18:04:10,2026-01-20 18:04:10
10666,1849,675494,App\Models\Customer,,👍🏻,text,,,2026-01-20 18:04:52,2026-01-20 18:04:52
10667,1851,668564,App\Models\Customer,,Las 2  Masa,text,,,2026-01-20 18:09:31,2026-01-20 18:09:31
10668,1851,668564,App\Models\Customer,,Todos,text,,,2026-01-20 18:11:20,2026-01-20 18:11:20
10669,1852,675497,App\Models\Customer,,"hola, aun no produzco y me gustaria empezar",text,,,2026-01-20 18:11:53,2026-01-20 18:11:53
10670,1851,668564,App\Models\Customer,,Colombia+bogotá,text,,,2026-01-20 18:12:23,2026-01-20 18:12:23
10671,1852,675497,App\Models\Customer,,60,text,,,2026-01-20 18:12:32,2026-01-20 18:12:32
10672,1852,675497,App\Models\Customer,,maiz,text,,,2026-01-20 18:13:21,2026-01-20 18:13:21
10673,1852,675497,App\Models\Customer,,arepa de huevo,text,,,2026-01-20 18:14:21,2026-01-20 18:14:21
10674,1852,675497,App\Models\Customer,,solo arepa de huevo,text,,,2026-01-20 18:14:57,2026-01-20 18:14:57
10675,1852,675497,App\Models\Customer,,en colombia,text,,,2026-01-20 18:14:59,2026-01-20 18:14:59
10676,1852,675497,App\Models\Customer,,ficha tecnica porfa,text,,,2026-01-20 18:16:16,2026-01-20 18:16:16
10677,1851,668564,App\Models\Customer,,,voice,,,2026-01-20 18:21:52,2026-01-20 18:21:52
10678,1851,668564,App\Models\Customer,,Si,text,,,2026-01-20 18:38:16,2026-01-20 18:38:16
10679,1842,675478,App\Models\Customer,,Buenas noches disculpa mi retraso en otro momento nos comunicamos gracias,text,,,2026-01-20 19:13:47,2026-01-20 19:13:47
10680,1814,675451,App\Models\Customer,,Si claro,text,,,2026-01-20 19:14:23,2026-01-20 19:14:23
10681,1814,675451,App\Models\Customer,,Que precio tiene esa maquina,text,,,2026-01-20 19:14:39,2026-01-20 19:14:39
10682,1814,675451,App\Models\Customer,,Y donde están ubicados,text,,,2026-01-20 19:14:55,2026-01-20 19:14:55
10683,1814,675451,App\Models\Customer,,,voice,,,2026-01-20 19:15:58,2026-01-20 19:15:58
10684,1814,675451,App\Models\Customer,,,voice,,,2026-01-20 19:16:04,2026-01-20 19:16:04
10685,1853,146738,App\Models\Customer,,Valor de maquina,text,,,2026-01-20 20:40:35,2026-01-20 20:40:35
10686,1853,146738,App\Models\Customer,,Colombia Bogotá,text,,,2026-01-20 20:41:24,2026-01-20 20:41:24
10687,1853,146738,App\Models\Customer,,De donde biene,text,,,2026-01-20 20:42:37,2026-01-20 20:42:37
10688,1853,146738,App\Models\Customer,,Y no hay más pequeña,text,,,2026-01-20 20:43:40,2026-01-20 20:43:40
10689,1853,146738,App\Models\Customer,,Negocio pequeño,text,,,2026-01-20 20:44:49,2026-01-20 20:44:49
10690,1853,146738,App\Models\Customer,,Por modernizar vendo solo 200,text,,,2026-01-20 20:45:40,2026-01-20 20:45:40
10691,1853,146738,App\Models\Customer,,No necesito por hay 500000,text,,,2026-01-20 20:46:58,2026-01-20 20:46:58
10692,1853,146738,App\Models\Customer,,Bogotá Colombia,text,,,2026-01-20 20:47:54,2026-01-20 20:47:54
10693,1854,675499,App\Models\Customer,,"Buenas tardes!
Gracias Camila por su atenta y pronta respuesta. No aún no elaboro empanadas, estoy queriendo emprender este negocio.",text,,,2026-01-20 20:59:31,2026-01-21 04:08:40
10694,1854,675499,App\Models\Customer,,500 por día con un operario,text,,,2026-01-20 21:00:44,2026-01-21 04:08:40
10695,1854,675499,App\Models\Customer,,Masa de harina de trigo,text,,,2026-01-20 21:02:16,2026-01-21 04:08:40
10696,1854,675499,App\Models\Customer,,Empezar con empanadas,text,,,2026-01-20 21:03:33,2026-01-21 04:08:40
10697,1854,675499,App\Models\Customer,,"Mexico, en la Cd de Tijuana Baja California",text,,,2026-01-20 21:04:58,2026-01-21 04:08:40
10698,1854,675499,App\Models\Customer,,👍,text,,,2026-01-20 21:05:49,2026-01-21 04:08:40
10699,1854,675499,App\Models\Customer,,Por favor enviarme ficha técnica y al día siguiente hablamos. Gracias,text,,,2026-01-20 21:07:48,2026-01-21 04:08:40
10700,1854,675499,App\Models\Customer,,👌,text,,,2026-01-20 21:09:09,2026-01-21 04:08:40
10701,1854,675499,App\Models\Customer,,,attachment,,,2026-01-20 21:10:10,2026-01-21 04:08:40
10702,1852,675497,App\Models\Customer,,"Hola, si no tengo más dudas",text,,,2026-01-20 21:35:00,2026-01-20 21:35:00
10703,1854,675499,App\Models\Customer,,"Ya viendo las especificaciones, me reporto y comento mis dudas. Gracias",text,,,2026-01-20 22:35:27,2026-01-21 04:08:40
10704,1854,675499,App\Models\Customer,,"Estoy esperando la ficha técnica, aún no la he recibido 🙈",text,,,2026-01-20 22:36:49,2026-01-21 04:08:40
10705,1855,143743,App\Models\Customer,,https://www.instagram.com/p/DTwZBngDCYy/?igsh=Y3BxMjZjN2JyNW5m,text,,,2026-01-20 22:39:15,2026-01-20 22:39:15
10706,1854,675499,App\Models\Customer,,"Cuál es el problema?
Habíamos quedado en que tú lo harías, así lo dijiste en tu whats . Gracias",text,,,2026-01-20 22:40:43,2026-01-21 04:08:40
10707,1855,143743,App\Models\Customer,,Gracias,text,,,2026-01-20 22:42:50,2026-01-20 22:42:50
10708,1854,675499,App\Models\Customer,,Ok mañana la busco en internet. Gracias,text,,,2026-01-20 22:43:36,2026-01-21 04:08:40
10709,1854,675499,App\Models\Customer,,Si ! Lo vi y tal como le pediste me reporte al teléfono que me proporcionó por whats,text,,,2026-01-21 01:19:15,2026-01-21 04:08:40
10710,23,440639,App\Models\Customer,,https://youtu.be/uUNcCGXU_h0?si=roQ9S6-l_9Sn2i4i,text,,,2026-01-21 06:39:29,2026-01-21 06:39:29
10711,1856,675501,App\Models\Customer,,Hola,text,,,2026-01-21 07:08:43,2026-01-21 07:08:43
10712,1856,675501,App\Models\Customer,,Es que estoy intentando comprar la desmechadora que tienen por la página pero no aparece y ayer si estaba,text,,,2026-01-21 07:09:09,2026-01-21 07:09:09
10713,1856,675501,App\Models\Customer,,Colombia Bogotá,text,,,2026-01-21 07:09:47,2026-01-21 07:09:47
10714,1856,675501,App\Models\Customer,,"No, poder comprar esa",text,,,2026-01-21 07:11:15,2026-01-21 07:11:15
10715,1856,675501,App\Models\Customer,,Me podrías ayudar?,text,,,2026-01-21 07:11:20,2026-01-21 07:11:20
10716,1856,675501,App\Models\Customer,,"no, esa maquina la usamos para desmechar pollo para un restaurante santandereano",text,,,2026-01-21 07:12:32,2026-01-21 07:12:32
10717,1856,675501,App\Models\Customer,,tengo una desmecjadora en funcionamiento pero quiero otra,text,,,2026-01-21 07:12:46,2026-01-21 07:12:46
10718,1856,675501,App\Models\Customer,,es que no hacemos empanadas! jaja,text,,,2026-01-21 07:13:30,2026-01-21 07:13:30
10719,1856,675501,App\Models\Customer,,"pero no entiendo , solo quiero comprar esa maquina , me podrias ayudar",text,,,2026-01-21 07:14:38,2026-01-21 07:14:38
10720,1856,675501,App\Models\Customer,,necesito hacer eso urgente,text,,,2026-01-21 07:14:41,2026-01-21 07:14:41
10721,1856,675501,App\Models\Customer,,"no tengo esos datos, simplemente necesitamos comprarla jaja",text,,,2026-01-21 07:14:54,2026-01-21 07:14:54
10722,1857,202921,App\Models\Customer,,Linda,text,,,2026-01-21 07:21:03,2026-01-21 07:21:03
10723,1857,202921,App\Models\Customer,,,attachment,,,2026-01-21 07:21:14,2026-01-21 07:21:14
10724,1856,675501,App\Models\Customer,,Como puedo hacer?,text,,,2026-01-21 07:34:36,2026-01-21 07:34:36
10725,1856,675501,App\Models\Customer,,okay y por cual numero,text,,,2026-01-21 07:35:12,2026-01-21 07:35:12
10726,1856,675501,App\Models\Customer,,pero necesito hacerlo online por el pago,text,,,2026-01-21 07:36:26,2026-01-21 07:36:26
10727,1856,675501,App\Models\Customer,,para hcerlo por PSE,text,,,2026-01-21 07:36:31,2026-01-21 07:36:31
10728,8,191300,App\Models\Customer,,,voice,,,2026-01-21 07:54:13,2026-01-21 07:54:13
10729,8,191300,App\Models\Customer,,,attachment,,,2026-01-21 07:54:13,2026-01-21 07:54:13
10730,8,191300,App\Models\Customer,,,voice,,,2026-01-21 07:54:52,2026-01-21 07:54:52
10731,8,191300,App\Models\Customer,,,attachment,,,2026-01-21 07:54:53,2026-01-21 07:54:53
10732,1858,675502,App\Models\Customer,,Buenos días,text,,,2026-01-21 09:35:51,2026-01-21 09:35:51
10733,1858,675502,App\Models\Customer,,,voice,,,2026-01-21 09:36:50,2026-01-21 09:36:50
10734,1858,675502,App\Models\Customer,,,attachment,,,2026-01-21 09:37:11,2026-01-21 09:37:11
10735,1859,675503,App\Models\Customer,,Hola Camila,text,,,2026-01-21 09:37:17,2026-01-21 09:37:17
10736,1859,675503,App\Models\Customer,,Produzco empanadas a mano,text,,,2026-01-21 09:37:32,2026-01-21 09:37:32
10737,1859,675503,App\Models\Customer,,De 300 a 500 empanadas diarias,text,,,2026-01-21 09:38:54,2026-01-21 09:38:54
10738,1859,675503,App\Models\Customer,,Trigo,text,,,2026-01-21 09:39:32,2026-01-21 09:39:32
10739,1859,675503,App\Models\Customer,,Por ahora empanadas pero más adelante Quiero implementar las arepas de huevo y los pasteles de yuca,text,,,2026-01-21 09:41:15,2026-01-21 09:41:15
10740,1859,675503,App\Models\Customer,,Colombia,text,,,2026-01-21 09:42:13,2026-01-21 09:42:13
10741,1859,675503,App\Models\Customer,,En qué país uds se encuentran,text,,,2026-01-21 09:43:24,2026-01-21 09:43:24
10742,1859,675503,App\Models\Customer,,Qué hace específicamente esa máquina y por favor me pueden enviar una foto d la máquina Y si se puede un video gracias,text,,,2026-01-21 09:45:07,2026-01-21 09:45:07
10743,1860,675504,App\Models\Customer,,Hola,text,,,2026-01-21 10:04:11,2026-01-21 10:04:11
10744,1860,675504,App\Models\Customer,,ok,text,,,2026-01-21 10:04:47,2026-01-21 10:04:47
10745,1860,675504,App\Models\Customer,,1000,text,,,2026-01-21 10:05:26,2026-01-21 10:05:26
10746,1860,675504,App\Models\Customer,,de maiz,text,,,2026-01-21 10:06:19,2026-01-21 10:06:19
10747,1860,675504,App\Models\Customer,,empanadas y arepas,text,,,2026-01-21 10:07:34,2026-01-21 10:07:34
10748,1860,675504,App\Models\Customer,,Colombia,text,,,2026-01-21 10:08:27,2026-01-21 10:08:27
10749,1860,675504,App\Models\Customer,,quisiera cotizar la CM05S tambien,text,,,2026-01-21 10:09:54,2026-01-21 10:09:54
10750,1860,675504,App\Models\Customer,,ustedes tienen freidoras tambien?,text,,,2026-01-21 10:13:19,2026-01-21 10:13:19
10751,1860,675504,App\Models\Customer,,me puedes generar una cotización,text,,,2026-01-21 10:14:58,2026-01-21 10:14:58
10752,1860,675504,App\Models\Customer,,con la CM08 - CM06B y CM05S,text,,,2026-01-21 10:15:31,2026-01-21 10:15:31
10753,1860,675504,App\Models\Customer,,"Ludivia Delgado González 
41933627 
Las ricas Arepas de Lulú",text,,,2026-01-21 10:15:38,2026-01-21 10:15:38
10754,1860,675504,App\Models\Customer,,"a nombre de : Ludivia Delgado González 
41933627 
Las ricas Arepas de Lulú",text,,,2026-01-21 10:16:27,2026-01-21 10:16:27
10755,1860,675504,App\Models\Customer,,me la puedes enviar por acá?,text,,,2026-01-21 10:17:12,2026-01-21 10:17:12
10756,1860,675504,App\Models\Customer,,me la puedes enviar en doc?,text,,,2026-01-21 10:20:48,2026-01-21 10:20:48
10757,1860,675504,App\Models\Customer,,necesito la info de que son maquinas para empanadas y arepas,text,,,2026-01-21 10:21:18,2026-01-21 10:21:18
10758,1860,675504,App\Models\Customer,,al correo me la envias en doc?,text,,,2026-01-21 10:21:31,2026-01-21 10:21:31
10759,1861,675505,App\Models\Customer,,Gracias por comunicarte con Empanaderos. Por favor haznos saber en que podemos ayudarte🙏🤗,text,,,2026-01-21 10:22:33,2026-01-21 10:22:33
10760,1861,675505,App\Models\Customer,,Buen dia,text,,,2026-01-21 10:23:41,2026-01-21 10:23:41
10761,1861,675505,App\Models\Customer,,Quisiera conocer información acerca de la laminadora electrica,text,,,2026-01-21 10:26:03,2026-01-21 10:26:03
